0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,0.14177,0.27069,0.38157,0.48492,0.58195,0.68415,0.77757,0.87418,0.96739,1.0642,1.1592,1.2558,1.3538,1.4532,1.5534,1.6558,1.7604,1.8671,1.9759,2.0869,2.1999,2.315,2.4319,2.5507,2.6713,2.7934,2.9171,3.042,3.1683,3.2956,3.424,3.5527,3.6821,3.8122,3.9429,4.074,4.2054,4.3368,4.4682,4.5994,4.73,4.86,4.9891,5.1168,5.2429,5.367,5.4885,5.6068,5.7214,5.8313,5.9357,6.0335,6.1235,6.2041,6.2738,6.3306,6.3725,6.3971,6.4017,6.3834,6.339,6.2672,6.1645,6.0272,5.8558,5.6463,5.4106,5.16,5.0101,5.9898,7.3422,7.7368,6.5876,4.2805,2.2848,1.3267,0.8966,0.66179,0.51539,0.41611,0.34481,0.29149,0.25037,0.2179,0.19178,0.17045,0.15282,0.13809,0.1257,0.11518,0.10621,0.098513,0.091888,0.086162,0.0812,0.076888,0.073134,0.069861,0.067005,0.064509,0.062328,0.060422,0.058757,0.057303,0.056035,0.054931,0.05397,0.053137,0.052416,0.051794,0.05126,0.050804,0.050417,0.05009,0.049816,0.04959,0.049406,0.049258,0.049143,0.049056,0.048994,0.048954,0.048933,0.048928,0.048937,0.048958,0.04899,0.049031,0.04908,0.049134,0.049194,0.049258,0.049326,0.049396,0.049468,0.049541,0.049615,0.049689,0.049764,0.049838,0.049911,0.049983,0.050055,0.050125,0.050193,0.05026,0.050326,0.050389,0.050451,0.050511,0.050569,0.050625,0.050679,0.050731,0.050781,0.05083,0.050876,0.050921,0.050964,0.051005,0.051045,0.051083,0.051119,0.051154,0.051187,0.051218,0.051249,0.051278,0.051305,0.051331,0.051356,0.05138,0.051403,0.051424,0.051445,0.051464,0.051483,0.0515,0.051517,0.051533,0.051548,0.051562,0.051576,0.051589,0.051601,0.051613,0.051624,0.051634,0.051644,0.051653,0.051662,0.05167,0.051678,0.051686,0.051693,0.0517,0.051706,0.051712,0.051718,0.051723
0,-0.16848,-0.32944,-0.49332,-0.65759,-0.82462,-0.98989,-1.1601,-1.3314,-1.507,-1.6843,-1.8647,-2.0477,-2.2331,-2.4205,-2.61,-2.8014,-2.9945,-3.1891,-3.385,-3.5821,-3.7802,-3.9792,-4.179,-4.3795,-4.5806,-4.7823,-4.9844,-5.187,-5.3899,-5.5932,-5.7968,-6.0008,-6.205,-6.4096,-6.6145,-6.935,-7.2201,-7.4717,-7.7051,-7.9283,-8.1458,-8.3604,-8.5736,-8.7867,-9.0004,-9.2153,-9.432,-9.651,-9.8728,-10.098,-10.327,-10.562,-10.802,-11.049,-11.305,-11.569,-11.845,-12.133,-12.436,-12.755,-13.092,-13.45,-13.829,-14.232,-14.66,-15.114,-15.593,-16.098,-16.625,-17.174,-17.746,-18.365,-19.46,-21.175,-22.266,-22.09,-21.201,-19.967,-18.483,-16.809,-14.987,-13.035,-10.967,-8.7148,-6.0871,-3.7487,-2.4209,-1.77,-1.3909,-1.1397,-0.95947,-0.82339,-0.71685,-0.63118,-0.56089,-0.50228,-0.45277,-0.4105,-0.37409,-0.34248,-0.31487,-0.29062,-0.2692,-0.25022,-0.23333,-0.21824,-0.20474,-0.19261,-0.1817,-0.17185,-0.16296,-0.15491,-0.14761,-0.14098,-0.13496,-0.12948,-0.12449,-0.11993,-0.11578,-0.11198,-0.10851,-0.10534,-0.10243,-0.099774,-0.097336,-0.095102,-0.093053,-0.091174,-0.089449,-0.087865,-0.086411,-0.085075,-0.083848,-0.08272,-0.081684,-0.080731,-0.079854,-0.079048,-0.078307,-0.077625,-0.076998,-0.076421,-0.07589,-0.075401,-0.074951,-0.074537,-0.074156,-0.073806,-0.073483,-0.073186,-0.072912,-0.07266,-0.072428,-0.072215,-0.072019,-0.071838,-0.071671,-0.071518,-0.071377,-0.071247,-0.071127,-0.071017,-0.070916,-0.070823,-0.070737,-0.070658,-0.070585,-0.070518,-0.070456,-0.070399,-0.070347,-0.070299,-0.070255,-0.070214,-0.070177,-0.070142,-0.070111,-0.070082,-0.070055,-0.07003,-0.070007,-0.069986,-0.069967,-0.06995,-0.069933,-0.069918,-0.069905,-0.069892,-0.06988,-0.06987,-0.06986,-0.069851,-0.069843,-0.069835,-0.069828,-0.069822,-0.069816,-0.06981,-0.069805,-0.069801
0,-0.27727,-0.54675,-0.81189,-1.0807,-1.3498,-1.6196,-1.8939,-2.1708,-2.4517,-2.7349,-3.0214,-3.3107,-3.6023,-3.8958,-4.1913,-4.4885,-4.7871,-5.0868,-5.3876,-5.6892,-5.9915,-6.2944,-6.5978,-6.9016,-7.2058,-7.5102,-7.8149,-8.1198,-8.4538,-8.8849,-9.2547,-9.5948,-9.9194,-10.236,-10.548,-10.859,-11.168,-11.477,-11.787,-12.097,-12.408,-12.72,-13.034,-13.35,-13.668,-13.988,-14.312,-14.64,-14.972,-15.31,-15.654,-16.005,-16.366,-16.738,-17.121,-17.519,-17.934,-18.368,-18.824,-19.304,-19.813,-20.352,-20.925,-21.535,-22.183,-22.872,-23.601,-24.371,-25.179,-26.023,-26.902,-27.838,-29.258,-31.3,-32.717,-32.86,-32.276,-31.317,-30.102,-28.684,-27.094,-25.351,-23.471,-21.474,-19.372,-17.158,-14.854,-12.46,-9.8954,-7.0491,-4.3974,-2.7514,-1.9683,-1.5243,-1.232,-1.0216,-0.86147,-0.7349,-0.63206,-0.54672,-0.47477,-0.41329,-0.36021,-0.31396,-0.27337,-0.23751,-0.20566,-0.17723,-0.15175,-0.12883,-0.10813,-0.089403,-0.072402,-0.056935,-0.042834,-0.029954,-0.018168,-0.0073661,0.0025472,0.011657,0.020039,0.027759,0.034877,0.041446,0.047512,0.05312,0.058306,0.063107,0.067553,0.071673,0.075492,0.079035,0.082323,0.085374,0.088208,0.090841,0.093288,0.095562,0.097677,0.099644,0.10147,0.10318,0.10476,0.10623,0.10761,0.10889,0.11008,0.11118,0.11222,0.11318,0.11408,0.11491,0.11569,0.11642,0.11709,0.11772,0.11831,0.11886,0.11937,0.11985,0.12029,0.1207,0.12109,0.12145,0.12179,0.1221,0.12239,0.12266,0.12292,0.12315,0.12337,0.12358,0.12377,0.12395,0.12412,0.12428,0.12442,0.12456,0.12468,0.1248,0.12491,0.12502,0.12511,0.1252,0.12528,0.12536,0.12543,0.1255,0.12557,0.12562,0.12568,0.12573,0.12578,0.12582,0.12587,0.1259,0.12594,0.12597,0.12601,0.12604
0,0.17116,0.32641,0.47547,0.61441,0.7457,0.87184,0.99498,1.1194,1.2413,1.3665,1.4908,1.6182,1.7478,1.8802,2.0144,2.1514,2.292,2.4363,2.5841,2.7355,2.8904,3.0489,3.2107,3.3758,3.5441,3.7155,3.8897,4.0666,4.246,4.4279,4.6119,4.798,4.9859,5.1755,5.3665,5.5589,5.7523,5.9495,6.1485,6.3489,6.5505,6.7533,6.9571,7.1621,7.368,7.5747,7.7821,7.9896,8.1962,8.409,8.6243,8.8393,9.0514,9.2724,9.4978,9.7292,9.968,10.222,10.522,11.636,14.002,15.794,16.499,16.65,16.504,16.146,15.607,14.903,14.036,13.009,11.819,10.439,8.4377,5.6719,3.3862,2.226,1.6458,1.2947,1.0553,0.87993,0.74517,0.63812,0.55096,0.47863,0.4177,0.36574,0.32097,0.28208,0.24804,0.21808,0.19155,0.16796,0.14689,0.128,0.11102,0.095703,0.081856,0.069308,0.057913,0.047546,0.038097,0.029471,0.021587,0.014371,0.0077582,0.0016921,-0.003878,-0.0089973,-0.013706,-0.018041,-0.022034,-0.025714,-0.029109,-0.032241,-0.035133,-0.037805,-0.040273,-0.042556,-0.044666,-0.046619,-0.048426,-0.050098,-0.051647,-0.053081,-0.054409,-0.05564,-0.056781,-0.057838,-0.058819,-0.059728,-0.06057,-0.061352,-0.062077,-0.06275,-0.063374,-0.063953,-0.06449,-0.064989,-0.065452,-0.065881,-0.06628,-0.06665,-0.066994,-0.067313,-0.067609,-0.067884,-0.068139,-0.068377,-0.068597,-0.068801,-0.068991,-0.069167,-0.069331,-0.069483,-0.069625,-0.069756,-0.069878,-0.069991,-0.070096,-0.070194,-0.070285,-0.070369,-0.070447,-0.07052,-0.070587,-0.07065,-0.070708,-0.070763,-0.070813,-0.07086,-0.070903,-0.070943,-0.070981,-0.071016,-0.071048,-0.071078,-0.071106,-0.071132,-0.071156,-0.071178,-0.071199,-0.071218,-0.071236,-0.071253,-0.071268,-0.071283,-0.071296,-0.071309,-0.07132,-0.071331,-0.071341,-0.07135,-0.071359,-0.071367,-0.071374,-0.071381,-0.071387,-0.071393,-0.071399,-0.071404
0,0.27682,0.53259,0.76592,0.96903,1.1679,1.3459,1.5205,1.6873,1.8465,2.003,2.1595,2.3136,2.4687,2.6221,2.7787,2.9385,3.1015,3.2679,3.438,3.612,3.7898,3.9715,4.1572,4.3467,4.5399,4.7368,4.9371,5.1406,5.347,5.5562,5.7677,5.9811,6.1959,6.4165,6.6399,6.865,7.0915,7.319,7.5469,7.7745,8.0005,8.2254,8.458,8.6892,8.9174,9.1396,9.3674,9.5918,9.8074,10.026,10.243,10.443,10.648,10.836,11.024,11.208,11.39,11.675,13.611,15.959,17.045,17.439,17.514,17.382,17.082,16.629,16.027,15.276,14.376,13.322,12.111,10.714,8.6992,5.9219,3.6264,2.458,1.8707,1.5134,1.2688,1.0887,0.9499,0.83926,0.74892,0.67377,0.61033,0.55612,0.50936,0.46867,0.43302,0.4016,0.37377,0.349,0.32686,0.30701,0.28916,0.27306,0.25849,0.2453,0.23331,0.22241,0.21247,0.20341,0.19512,0.18754,0.18059,0.17423,0.16838,0.16301,0.15807,0.15353,0.14935,0.1455,0.14195,0.13867,0.13565,0.13286,0.13028,0.1279,0.1257,0.12367,0.12179,0.12005,0.11844,0.11695,0.11557,0.1143,0.11312,0.11202,0.11101,0.11007,0.1092,0.10839,0.10764,0.10695,0.10631,0.10571,0.10516,0.10465,0.10417,0.10373,0.10333,0.10295,0.1026,0.10227,0.10197,0.10169,0.10143,0.10119,0.10096,0.10076,0.10056,0.10038,0.10022,0.10006,0.099921,0.099788,0.099665,0.099551,0.099445,0.099347,0.099256,0.099171,0.099093,0.09902,0.098952,0.098889,0.098831,0.098777,0.098727,0.09868,0.098637,0.098597,0.09856,0.098525,0.098493,0.098463,0.098436,0.09841,0.098386,0.098364,0.098344,0.098325,0.098307,0.098291,0.098275,0.098261,0.098248,0.098236,0.098225,0.098214,0.098205,0.098196,0.098187,0.09818,0.098172,0.098166,0.098159,0.098154,0.098148,0.098143
0,0.13924,0.26674,0.3773,0.47632,0.57568,0.68106,0.77759,0.88074,0.98076,1.0843,1.1866,1.2915,1.3984,1.5073,1.6176,1.7306,1.8463,1.9645,2.0852,2.2085,2.3342,2.4623,2.5927,2.7252,2.8597,2.9961,3.1343,3.2741,3.4153,3.5578,3.7015,3.8463,3.9919,4.1382,4.2851,4.4323,4.5792,4.7263,4.8734,5.0203,5.1669,5.3128,5.4578,5.6016,5.7439,5.8843,6.0223,6.1573,6.289,6.4164,6.5388,6.6554,6.7649,6.8664,6.9583,7.039,7.1071,7.1628,7.2026,7.2246,7.2266,7.2057,7.1659,7.1056,7.027,6.9467,6.9443,8.0912,9.8797,10.622,10.23,9.2698,7.5316,4.9469,2.7942,1.7361,1.2369,0.95141,0.76637,0.63662,0.54069,0.46703,0.40884,0.36184,0.3232,0.29098,0.26378,0.24059,0.22065,0.20338,0.18833,0.17513,0.1635,0.15322,0.14409,0.13596,0.12869,0.12217,0.11632,0.11105,0.1063,0.10201,0.098125,0.094604,0.091409,0.088506,0.085866,0.083461,0.081271,0.079272,0.077449,0.075783,0.074261,0.072869,0.071596,0.07043,0.069363,0.068386,0.06749,0.066669,0.065917,0.065227,0.064594,0.064013,0.06348,0.062992,0.062543,0.062131,0.061753,0.061406,0.061088,0.060796,0.060527,0.060281,0.060055,0.059847,0.059656,0.059482,0.059321,0.059174,0.059038,0.058914,0.058801,0.058696,0.0586,0.058512,0.058432,0.058358,0.05829,0.058228,0.058171,0.058119,0.058071,0.058028,0.057988,0.057951,0.057917,0.057887,0.057859,0.057833,0.05781,0.057788,0.057768,0.057751,0.057734,0.057719,0.057706,0.057693,0.057682,0.057672,0.057662,0.057654,0.057646,0.057639,0.057632,0.057626,0.057621,0.057616,0.057612,0.057608,0.057604,0.057601,0.057598,0.057595,0.057593,0.057591,0.057589,0.057587,0.057586,0.057584,0.057583,0.057582,0.057581,0.05758,0.057579,0.057578,0.057578,0.057577,0.057577,0.057576
0,-0.25651,-0.50317,-0.74545,-0.99142,-1.2361,-1.4812,-1.7301,-1.9808,-2.2357,-2.4927,-2.753,-3.0159,-3.2813,-3.5487,-3.8184,-4.0899,-4.3632,-4.6381,-4.9143,-5.1918,-5.4705,-5.7501,-6.0307,-6.3121,-6.5943,-6.8772,-7.1607,-7.4448,-7.7293,-8.0144,-8.4191,-8.7819,-9.1093,-9.4184,-9.7176,-10.011,-10.302,-10.591,-10.879,-11.166,-11.452,-11.737,-12.021,-12.304,-12.585,-12.864,-13.141,-13.414,-13.683,-13.946,-14.203,-14.452,-14.692,-14.92,-15.134,-15.331,-15.509,-15.664,-15.793,-15.891,-15.956,-15.983,-15.969,-15.912,-15.809,-15.662,-15.47,-15.237,-14.969,-14.672,-14.36,-14.07,-14.247,-15.054,-15.239,-14.182,-12.439,-10.366,-7.9972,-5.3095,-3.0221,-1.8442,-1.2948,-0.98399,-0.78355,-0.64341,-0.54002,-0.46078,-0.3983,-0.34795,-0.30665,-0.2723,-0.24339,-0.21883,-0.19778,-0.17961,-0.16384,-0.15008,-0.13801,-0.12738,-0.11799,-0.10967,-0.10227,-0.095678,-0.089793,-0.084526,-0.079806,-0.075568,-0.071758,-0.068329,-0.065238,-0.062451,-0.059934,-0.05766,-0.055604,-0.053744,-0.05206,-0.050535,-0.049153,-0.047901,-0.046765,-0.045736,-0.044802,-0.043955,-0.043186,-0.042489,-0.041856,-0.041282,-0.040762,-0.040289,-0.039861,-0.039472,-0.039119,-0.0388,-0.03851,-0.038248,-0.03801,-0.037794,-0.037599,-0.037423,-0.037263,-0.037119,-0.036988,-0.036871,-0.036764,-0.036668,-0.036581,-0.036503,-0.036433,-0.03637,-0.036313,-0.036262,-0.036216,-0.036175,-0.036138,-0.036105,-0.036076,-0.03605,-0.036026,-0.036006,-0.035987,-0.035971,-0.035956,-0.035943,-0.035932,-0.035922,-0.035914,-0.035906,-0.0359,-0.035894,-0.035889,-0.035885,-0.035881,-0.035878,-0.035876,-0.035874,-0.035872,-0.035871,-0.03587,-0.035869,-0.035869,-0.035868,-0.035868,-0.035868,-0.035868,-0.035869,-0.035869,-0.035869,-0.03587,-0.03587,-0.035871,-0.035871,-0.035872,-0.035873,-0.035873,-0.035874,-0.035875,-0.035876,-0.035876,-0.035877
0,0.23217,0.4502,0.64312,0.82658,0.99715,1.1634,1.3203,1.4743,1.6221,1.7735,1.9226,2.0745,2.2272,2.3807,2.5377,2.698,2.8619,3.0295,3.2011,3.3768,3.5566,3.7406,3.9287,4.1209,4.317,4.5169,4.7203,4.9271,5.137,5.3494,5.5639,5.7807,6.0048,6.2314,6.46,6.6903,6.9214,7.1521,7.3825,7.6223,7.862,8.0994,8.3334,8.578,8.816,9.0607,9.3005,9.5463,9.7919,10.046,10.297,10.544,10.812,11.112,12.321,14.983,16.802,17.649,18.089,18.315,18.391,18.34,18.172,17.886,17.48,16.949,16.288,15.491,14.552,13.468,12.231,10.812,8.7781,5.9843,3.6745,2.4933,1.8948,1.5275,1.2739,1.0857,0.93958,0.8223,0.72592,0.64525,0.57676,0.51793,0.4669,0.4223,0.38305,0.3483,0.31738,0.28976,0.26498,0.24268,0.22255,0.20433,0.1878,0.17277,0.15908,0.14658,0.13517,0.12472,0.11514,0.10635,0.098282,0.090862,0.084034,0.077746,0.07195,0.066605,0.061672,0.057117,0.052909,0.049018,0.045421,0.042093,0.039012,0.03616,0.033519,0.031072,0.028805,0.026703,0.024754,0.022947,0.021271,0.019715,0.018273,0.016934,0.015691,0.014537,0.013466,0.012471,0.011548,0.01069,0.0098932,0.0091531,0.0084657,0.007827,0.0072336,0.0066822,0.0061699,0.0056938,0.0052514,0.0048403,0.0044581,0.004103,0.0037729,0.003466,0.0031808,0.0029157,0.0026692,0.0024401,0.0022272,0.0020292,0.0018451,0.001674,0.0015149,0.001367,0.0012295,0.0011016,0.00098278,0.00087226,0.00076951,0.00067397,0.00058515,0.00050256,0.00042576,0.00035436,0.00028798,0.00022625,0.00016885,0.00011548,6.5862e-05,1.9722e-05,-2.318e-05,-6.3072e-05,-0.00010016,-0.00013465,-0.00016672,-0.00019654,-0.00022427,-0.00025005,-0.00027403,-0.00029632,-0.00031704,-0.00033632,-0.00035424,-0.0003709,-0.00038639,-0.0004008,-0.0004142,-0.00042666,-0.00043824,-0.00044901,-0.00045902,-0.00046833,-0.00047699,-0.00048504,-0.00049253,-0.00049949
0,0.10819,0.20989,0.30147,0.38674,0.47265,0.55639,0.64107,0.72632,0.81028,0.89667,0.98289,1.0707,1.1601,1.2513,1.3439,1.4382,1.5339,1.6312,1.7301,1.8305,1.9323,2.0353,2.1393,2.2444,2.3502,2.4568,2.5639,2.6716,2.7795,2.8877,2.9961,3.1045,3.213,3.3213,3.4295,3.5375,3.6453,3.7528,3.86,3.9669,4.0735,4.1797,4.2855,4.391,4.4963,4.6013,4.7061,4.8109,4.9157,5.0209,5.1265,5.2329,5.3405,5.4497,5.561,5.675,5.7925,5.9142,6.041,6.1739,6.3136,6.4609,6.6175,6.7838,6.9618,7.1604,7.4087,8.3921,9.8939,10.516,10.122,9.17,7.438,4.8578,2.7085,1.6529,1.1556,0.87171,0.68792,0.55919,0.46411,0.39115,0.33355,0.28705,0.24884,0.21698,0.19009,0.16717,0.14746,0.13038,0.1155,0.10245,0.090946,0.08077,0.071731,0.063674,0.05647,0.050012,0.044207,0.038979,0.03426,0.029994,0.02613,0.022625,0.019442,0.016548,0.013913,0.011512,0.0093213,0.0073218,0.005495,0.0038249,0.002297,0.00089846,-0.00038245,-0.0015562,-0.0026321,-0.0036188,-0.0045241,-0.0053548,-0.0061174,-0.0068177,-0.0074609,-0.0080517,-0.0085946,-0.0090935,-0.009552,-0.0099736,-0.010361,-0.010717,-0.011045,-0.011346,-0.011623,-0.011878,-0.012113,-0.012328,-0.012526,-0.012709,-0.012877,-0.013031,-0.013173,-0.013303,-0.013423,-0.013533,-0.013635,-0.013728,-0.013814,-0.013893,-0.013965,-0.014032,-0.014093,-0.014149,-0.014201,-0.014248,-0.014292,-0.014332,-0.014369,-0.014403,-0.014434,-0.014462,-0.014488,-0.014512,-0.014534,-0.014554,-0.014573,-0.01459,-0.014605,-0.01462,-0.014633,-0.014645,-0.014656,-0.014666,-0.014675,-0.014683,-0.014691,-0.014698,-0.014705,-0.014711,-0.014716,-0.014721,-0.014725,-0.01473,-0.014733,-0.014737,-0.01474,-0.014743,-0.014745,-0.014748,-0.01475,-0.014752,-0.014754,-0.014755,-0.014757,-0.014758,-0.014759,-0.01476,-0.014761,-0.014762,-0.014763,-0.014764
0,0.22821,0.44301,0.63157,0.8126,0.97831,1.1413,1.2954,1.4437,1.5927,1.7391,1.8862,2.0303,2.1765,2.3249,2.4753,2.6281,2.7836,2.9422,3.1041,3.2695,3.4383,3.6106,3.7864,3.9656,4.1481,4.3338,4.5226,4.7144,4.9089,5.1059,5.3052,5.5066,5.7097,5.914,6.1189,6.3306,6.5454,6.7623,6.9809,7.2008,7.4211,7.6402,7.8695,8.1029,8.336,8.5672,8.8132,9.0545,9.3104,9.5728,9.8518,10.148,10.459,10.817,12.057,14.793,16.746,17.651,18.114,18.351,18.434,18.388,18.222,17.939,17.536,17.007,16.347,15.551,14.614,13.531,12.296,10.877,8.8443,6.0514,3.7424,2.562,1.9642,1.5976,1.3446,1.1571,1.0115,0.89477,0.79891,0.71874,0.65072,0.59234,0.54175,0.49756,0.45869,0.42431,0.39375,0.36646,0.342,0.32,0.30015,0.28221,0.26594,0.25115,0.2377,0.22543,0.21422,0.20397,0.19459,0.18598,0.17808,0.17083,0.16415,0.15801,0.15235,0.14714,0.14233,0.13789,0.1338,0.13001,0.12651,0.12328,0.12029,0.11752,0.11496,0.11259,0.11039,0.10836,0.10647,0.10472,0.1031,0.1016,0.10021,0.098917,0.097719,0.096608,0.095576,0.094619,0.09373,0.092906,0.09214,0.09143,0.09077,0.090157,0.089588,0.08906,0.088569,0.088114,0.08769,0.087297,0.086932,0.086593,0.086278,0.085985,0.085713,0.08546,0.085226,0.085007,0.084805,0.084616,0.084441,0.084279,0.084128,0.083987,0.083857,0.083735,0.083623,0.083518,0.083421,0.08333,0.083246,0.083168,0.083096,0.083028,0.082966,0.082907,0.082853,0.082803,0.082756,0.082713,0.082672,0.082635,0.0826,0.082567,0.082537,0.082509,0.082483,0.082459,0.082436,0.082415,0.082396,0.082378,0.082361,0.082346,0.082331,0.082318,0.082305,0.082293,0.082283,0.082273,0.082263,0.082255,0.082246,0.082239,0.082232,0.082225
0,-0.315,-0.61985,-0.92116,-1.2263,-1.5333,-1.8419,-2.1562,-2.4742,-2.7974,-3.1238,-3.4545,-3.7888,-4.1262,-4.4662,-4.8089,-5.1538,-5.5007,-5.8493,-6.1993,-6.5506,-6.9029,-7.2562,-7.6102,-7.9649,-8.3202,-8.676,-9.0557,-9.5163,-9.9251,-10.309,-10.681,-11.046,-11.408,-11.768,-12.128,-12.488,-12.848,-13.208,-13.568,-13.93,-14.291,-14.654,-15.017,-15.382,-15.748,-16.116,-16.486,-16.858,-17.233,-17.612,-17.996,-18.384,-18.779,-19.181,-19.592,-20.013,-20.447,-20.894,-21.357,-21.839,-22.341,-22.866,-23.418,-23.997,-24.606,-25.246,-25.918,-26.621,-27.355,-28.118,-28.91,-29.755,-31.082,-33.033,-34.361,-34.423,-33.766,-32.744,-31.48,-30.028,-28.418,-26.671,-24.804,-22.83,-20.77,-18.613,-16.379,-14.077,-11.709,-9.1396,-6.4342,-4.0957,-2.7687,-2.1033,-1.7067,-1.4388,-1.2434,-1.0937,-0.9749,-0.87831,-0.79824,-0.73086,-0.67347,-0.6241,-0.58129,-0.5439,-0.51106,-0.48206,-0.45633,-0.43343,-0.41297,-0.39464,-0.37817,-0.36334,-0.34995,-0.33785,-0.32689,-0.31694,-0.30791,-0.29969,-0.2922,-0.28538,-0.27916,-0.27347,-0.26828,-0.26353,-0.25918,-0.2552,-0.25155,-0.24821,-0.24514,-0.24233,-0.23975,-0.23738,-0.2352,-0.2332,-0.23136,-0.22967,-0.22812,-0.22669,-0.22537,-0.22417,-0.22305,-0.22203,-0.22109,-0.22022,-0.21942,-0.21869,-0.21801,-0.21739,-0.21682,-0.21629,-0.2158,-0.21536,-0.21494,-0.21457,-0.21422,-0.21389,-0.2136,-0.21332,-0.21307,-0.21284,-0.21263,-0.21243,-0.21225,-0.21208,-0.21193,-0.21179,-0.21165,-0.21153,-0.21142,-0.21132,-0.21123,-0.21114,-0.21106,-0.21099,-0.21092,-0.21086,-0.2108,-0.21075,-0.2107,-0.21065,-0.21061,-0.21057,-0.21054,-0.21051,-0.21048,-0.21045,-0.21043,-0.2104,-0.21038,-0.21036,-0.21034,-0.21033,-0.21031,-0.2103,-0.21028,-0.21027,-0.21026,-0.21025
0,0.11372,0.21964,0.31278,0.39694,0.48203,0.57301,0.65822,0.7475,0.83536,0.92454,1.0156,1.1086,1.2023,1.2987,1.3972,1.4977,1.6003,1.7051,1.8119,1.9208,2.0317,2.1445,2.2588,2.3747,2.4923,2.6112,2.7316,2.8531,2.9757,3.0992,3.2235,3.3485,3.4741,3.6001,3.7265,3.853,3.9797,4.1063,4.2328,4.3589,4.4846,4.6096,4.7337,4.8568,4.9786,5.0988,5.2171,5.333,5.4463,5.5564,5.6629,5.765,5.8621,5.9535,6.0382,6.1155,6.1841,6.2432,6.2915,6.3278,6.3506,6.3602,6.3554,6.3351,6.3036,6.2616,6.2349,6.3784,7.6584,9.0619,9.4276,8.7881,7.1955,4.69,2.5859,1.56,1.0833,0.81428,0.64158,0.52128,0.43271,0.36484,0.31125,0.26792,0.23222,0.20235,0.17704,0.15535,0.1366,0.12025,0.10591,0.093241,0.081998,0.07197,0.062991,0.054919,0.047639,0.041054,0.035082,0.029652,0.024704,0.020187,0.016055,0.01227,0.0087974,0.0056069,0.002672,-3.0792e-05,-0.0025224,-0.0048215,-0.0069449,-0.0089074,-0.010723,-0.012403,-0.013959,-0.015401,-0.016738,-0.017978,-0.019129,-0.020197,-0.021189,-0.022111,-0.022968,-0.023764,-0.024505,-0.025193,-0.025834,-0.02643,-0.026985,-0.027501,-0.027982,-0.028429,-0.028846,-0.029234,-0.029596,-0.029932,-0.030246,-0.030538,-0.030811,-0.031064,-0.031301,-0.031521,-0.031726,-0.031918,-0.032096,-0.032262,-0.032417,-0.032562,-0.032696,-0.032822,-0.032939,-0.033048,-0.03315,-0.033245,-0.033333,-0.033415,-0.033492,-0.033564,-0.03363,-0.033693,-0.033751,-0.033805,-0.033855,-0.033902,-0.033946,-0.033987,-0.034025,-0.03406,-0.034093,-0.034124,-0.034153,-0.03418,-0.034205,-0.034228,-0.03425,-0.03427,-0.034289,-0.034307,-0.034323,-0.034338,-0.034353,-0.034366,-0.034378,-0.03439,-0.0344,-0.034411,-0.03442,-0.034429,-0.034437,-0.034444,-0.034451,-0.034458,-0.034464,-0.03447,-0.034475,-0.03448,-0.034485,-0.034489,-0.034493,-0.034497
