2.1278e+06,76,2.0031e+07,10832,9.7307e+06,1.0289e+07,642.74,372.95
1.6699e+06,89,1.4134e+07,8387.1,7.0399e+06,7.0844e+06,319.42,1438.2
3.6834e+06,80,3.5535e+07,26678,1.6983e+07,1.8522e+07,2733.5,331.01
1.2616e+06,96,1.0546e+07,7725.9,5.1273e+06,5.4099e+06,276.92,438.98
2.2786e+06,75,2.1837e+07,11470,9.168e+06,1.2657e+07,324.03,64.196
3.2287e+06,78,3.3811e+07,24105,1.8742e+07,1.5043e+07,1765.5,229.54
2.011e+06,78,1.7282e+07,10156,8.7757e+06,8.4936e+06,774.98,1423.8
5.4332e+06,93,5.6235e+07,40602,3.0012e+07,2.618e+07,2529.1,326.41
3.8641e+06,82,4.1584e+07,28446,2.1567e+07,1.9987e+07,1565,98.012
4.0392e+06,83,4.1887e+07,30135,1.948e+07,2.2376e+07,304.75,110.91
3.6248e+06,81,3.8978e+07,26933,1.7754e+07,2.1197e+07,792.07,24.102
4.2149e+06,84,3.699e+07,31014,1.9249e+07,1.7709e+07,756.51,63.242
2.4558e+06,75,2.5821e+07,18397,1.3458e+07,1.2343e+07,1011.4,69.855
2.6253e+06,75,2.3246e+07,19657,1.2574e+07,1.0652e+07,318.29,168
4.9968e+06,88,4.5638e+07,35424,2.1229e+07,2.4372e+07,1893.9,108.21
4.9096e+06,89,4.7222e+07,35660,2.3315e+07,2.3868e+07,2912,88.962
4.1499e+06,83,3.8727e+07,31029,1.9714e+07,1.8979e+07,1408.3,385.66
3.2452e+06,77,3.3703e+07,24271,1.6899e+07,1.6779e+07,550.2,548.67
1.0591e+06,99,1.0793e+07,6218.4,5.8919e+06,4.8945e+06,168.07,361.97
1.6116e+06,89,1.3966e+07,8166.2,7.4737e+06,6.4824e+06,773.68,1432.1
4.7842e+06,88,4.2032e+07,34763,2.2864e+07,1.9131e+07,1619.3,58.147
3.2075e+06,78,3.3633e+07,23666,1.7573e+07,1.6035e+07,1979.3,126.11
4.5572e+06,85,4.1657e+07,33893,2.2134e+07,1.9486e+07,2191.7,615.74
5.7911e+06,96,6.0853e+07,42968,2.8414e+07,3.2392e+07,4145.5,267.13
2.2776e+06,74,2.0802e+07,15729,9.3259e+06,1.1459e+07,1146.3,54.867
1.5543e+06,91,1.4707e+07,8092.3,6.2713e+06,8.4255e+06,417.37,1262.9
2.9496e+06,76,3.311e+07,22035,1.6133e+07,1.6955e+07,185.85,344.57
2.2469e+06,75,2.2511e+07,11388,9.5111e+06,1.2988e+07,545.94,59.705
2.1671e+06,76,1.9027e+07,10957,9.1442e+06,9.8706e+06,1033.5,508.69
3.6064e+06,79,3.2554e+07,26140,1.7345e+07,1.5182e+07,850.8,514.43
2.9068e+06,76,2.8028e+07,21478,1.3869e+07,1.4137e+07,386.2,378.71
2.405e+06,75,2.0333e+07,17677,1.0067e+07,1.0247e+07,1647.8,81.253
3.6654e+06,81,3.8021e+07,26977,2.0748e+07,1.7244e+07,2078.1,101.35
4.1882e+06,83,4.7841e+07,29719,2.3602e+07,2.4207e+07,1760.3,182.92
2.0079e+06,77,1.9944e+07,10308,8.2181e+06,1.1713e+07,1417.4,1889.1
3.3128e+06,78,3.7792e+07,24203,1.8273e+07,1.9492e+07,2105.3,245.51
1.5273e+06,92,1.278e+07,7694.3,6.2184e+06,6.5524e+06,1070,1000
2.7692e+06,76,2.3926e+07,20570,1.2329e+07,1.1574e+07,1430.6,98.071
4.3406e+06,84,4.9354e+07,31320,2.5411e+07,2.391e+07,995.78,151.83
3.3515e+06,79,3.3787e+07,24629,1.5593e+07,1.8169e+07,708.39,152.09
1.9364e+06,79,1.8118e+07,9898.6,8.7713e+06,9.335e+06,321.47,1819.7
1.1483e+06,99,9.7211e+06,7055.3,4.8744e+06,4.8383e+06,227.79,1069.3
3.6217e+06,80,3.7226e+07,27137,1.919e+07,1.8007e+07,1949.8,226.26
2.9199e+06,77,2.7321e+07,21660,1.4944e+07,1.2354e+07,1053,104.87
3.7626e+06,81,3.5735e+07,27630,1.9311e+07,1.6394e+07,2139.2,120.6
5.7162e+06,96,6.4822e+07,42839,3.282e+07,3.1954e+07,3866.5,441.15
3.7938e+06,82,3.8858e+07,28413,1.6824e+07,2.2005e+07,484.48,130.69
1.5116e+06,93,1.3172e+07,7708.6,6.19e+06,6.9725e+06,393.75,1348
2.1165e+06,76,1.9446e+07,10660,8.9561e+06,1.0477e+07,683.75,1886.7
4.8102e+06,88,4.895e+07,35599,2.4542e+07,2.437e+07,3149.1,280.15
1.2755e+06,98,1.039e+07,6399.6,5.1877e+06,5.195e+06,409.41,133.65
4.2405e+06,84,3.8472e+07,31624,1.749e+07,2.0949e+07,659.17,151.39
1.8425e+06,81,1.6684e+07,9250.6,8.1271e+06,8.5472e+06,273.99,614.53
3.5782e+06,80,3.6489e+07,26783,1.9584e+07,1.6876e+07,2413.5,196.94
2.4098e+06,74,2.0468e+07,15961,1.0263e+07,1.0188e+07,922.16,313
4.2482e+06,84,4.5278e+07,31202,2.2149e+07,2.3095e+07,2630.6,108.03
2.9357e+06,76,3.4036e+07,20531,1.7327e+07,1.6688e+07,329.71,26.819
3.0553e+06,77,3.167e+07,21632,1.6995e+07,1.4652e+07,776.42,30.403
1.3327e+06,95,1.2345e+07,7015,6.0166e+06,6.3201e+06,611.9,775.36
2.8978e+06,76,2.9883e+07,20806,1.7207e+07,1.2653e+07,2088.7,167.38
3.6403e+06,81,4.1133e+07,26991,2.1684e+07,1.942e+07,1534.4,39.216
3.2669e+06,78,3.2648e+07,24451,1.7458e+07,1.5164e+07,702.49,118.39
3.9516e+06,82,3.8353e+07,29360,1.6871e+07,2.145e+07,2356.9,227.17
5.8357e+06,97,6.2336e+07,43379,3.1081e+07,3.1211e+07,415.86,151.18
1.4693e+06,94,1.2661e+07,7467,6.3534e+06,6.2979e+06,452.13,1526.8
1.291e+06,96,1.0989e+07,6592.5,5.5674e+06,5.4133e+06,797.18,1014.1
5.3375e+06,90,5.4787e+07,38688,2.3762e+07,3.0983e+07,2756.1,637.31
4.4784e+06,86,4.6731e+07,33214,2.5062e+07,2.1634e+07,1170.9,158.11
5.2311e+06,92,4.8949e+07,38512,2.2537e+07,2.6372e+07,1251.6,88.169
3.9989e+06,81,3.9491e+07,28815,1.7826e+07,2.1636e+07,270.57,420.02
4.9409e+06,89,5.0539e+07,37016,2.5395e+07,2.5106e+07,416.72,384.9
2.8023e+06,76,2.7562e+07,20528,1.4766e+07,1.2773e+07,1762,137.52
5.4883e+06,92,4.9693e+07,40638,2.528e+07,2.4368e+07,3257.3,813.94
1.6375e+06,89,1.4399e+07,8191.8,7.0044e+06,7.3843e+06,737.81,1137.6
3.8772e+06,81,3.9756e+07,28181,2.089e+07,1.8836e+07,1995.8,412.89
4.6051e+06,86,4.0224e+07,34252,1.88e+07,2.1388e+07,972.15,570.71
4.5933e+06,87,4.9881e+07,33958,2.4564e+07,2.5282e+07,814.49,51.534
4.5555e+06,86,3.8625e+07,32837,1.8972e+07,1.9617e+07,2734.2,54.234
4.9456e+06,90,4.2194e+07,36543,2.0095e+07,2.2062e+07,730.25,54.447
3.4563e+06,79,3.256e+07,25364,1.8225e+07,1.4307e+07,2077.7,252.2
2.8368e+06,76,2.9927e+07,20166,1.6111e+07,1.3795e+07,336.32,80.018
4.9287e+06,90,5.1994e+07,36762,2.5494e+07,2.6461e+07,1738.5,129.48
1.4383e+06,94,1.1946e+07,7265.6,6.1553e+06,5.781e+06,1000,1000
3.0968e+06,78,3.2374e+07,23101,1.7926e+07,1.4425e+07,874.39,81.464
5.9969e+06,99,6.4007e+07,44548,2.9164e+07,3.4793e+07,4320.2,163.36
3.9031e+06,82,4.0312e+07,28591,1.7393e+07,2.2889e+07,943.08,116.72
4.8101e+06,88,3.9268e+07,35683,1.9239e+07,1.9991e+07,1024.2,238.76
2.8666e+06,76,2.9119e+07,20826,1.2125e+07,1.6972e+07,936.67,205.56
3.7575e+06,81,4.0143e+07,28048,2.1465e+07,1.8649e+07,590.3,96.557
5.5334e+06,94,4.823e+07,39997,2.3226e+07,2.4961e+07,4093.8,13.066
5.5421e+06,94,5.5309e+07,41255,2.6558e+07,2.8707e+07,3017.7,271.9
3.2626e+06,79,3.4441e+07,24402,1.8263e+07,1.6152e+07,1853.4,85.521
1.2435e+06,97,1.0929e+07,7034.7,5.5915e+06,5.3288e+06,492.01,867.3
4.7435e+06,88,5.4154e+07,35124,2.6807e+07,2.7309e+07,2664.7,220.13
3.6252e+06,80,3.6856e+07,26287,2.1635e+07,1.5193e+07,1433.6,110.24
2.1374e+06,76,2.0053e+07,10774,8.6094e+06,1.1433e+07,192.37,443.98
4.9978e+06,90,5.0511e+07,37155,2.3894e+07,2.6578e+07,1898.1,92.19
2.6201e+06,75,2.5731e+07,19539,1.5017e+07,1.0692e+07,1381.3,129.05
5.0502e+06,89,5.6694e+07,35963,2.9822e+07,2.6834e+07,1386.1,129.52
5.9924e+06,98,6.0332e+07,44385,3.4121e+07,2.6165e+07,1614,207.4
5.3589e+06,94,5.5516e+07,40030,3.0538e+07,2.4936e+07,1673,23.577
2.6418e+06,76,2.3255e+07,19775,1.1989e+07,1.1245e+07,867.9,92.062
4.2648e+06,84,4.3018e+07,31117,1.8787e+07,2.42e+07,408.49,190.22
2.2654e+06,75,2.1803e+07,11362,9.8908e+06,1.1899e+07,1535,449.57
5.6447e+06,95,5.0374e+07,42181,2.5918e+07,2.4412e+07,1832.7,259.83
3.2e+06,77,3.3214e+07,21785,1.7741e+07,1.5449e+07,1804,97.507
3.5823e+06,80,3.1614e+07,26215,1.699e+07,1.4597e+07,994.95,210.59
1.523e+06,93,1.2894e+07,7873.2,6.5163e+06,6.3684e+06,206.83,1265.1
4.499e+06,85,4.6614e+07,33561,2.1164e+07,2.5414e+07,1396.8,676.88
4.0331e+06,83,4.4315e+07,30136,2.0756e+07,2.3528e+07,229.12,211.71
3.6215e+06,80,3.9958e+07,26373,1.9786e+07,2.0144e+07,1401.9,61.691
4.2642e+06,85,4.5081e+07,31659,2.0654e+07,2.4393e+07,1681,57.978
5.9467e+06,98,6.0779e+07,44143,2.5111e+07,3.562e+07,3000.7,340.26
4.9774e+06,90,5.4148e+07,36671,2.5914e+07,2.8195e+07,1883.2,62.261
4.2217e+06,83,4.4631e+07,31397,2.1694e+07,2.2904e+07,450.46,636.84
5.4197e+06,92,5.1299e+07,38949,2.3191e+07,2.8068e+07,1067.6,161.84
2.0755e+06,77,1.9516e+07,10545,8.6663e+06,1.0838e+07,180.03,551.59
3.1229e+06,78,2.6416e+07,23245,1.3378e+07,1.3014e+07,1237.5,106
5.8497e+06,97,6.6989e+07,43176,3.2548e+07,3.4394e+07,3767.2,72.722
4.2907e+06,84,4.6609e+07,30844,2.4593e+07,2.1983e+07,2431.3,158.73
3.9889e+06,82,4.0936e+07,28778,2.3437e+07,1.7468e+07,2820.7,157.5
2.5543e+06,75,2.7419e+07,18923,1.3199e+07,1.42e+07,304.07,93.674
1.0409e+06,101,8.6656e+06,6217.4,4.3527e+06,4.3064e+06,170.84,95.477
5.9243e+06,97,5.341e+07,43185,2.8628e+07,2.4736e+07,2851.3,173.26
2.0921e+06,75,2.2303e+07,10656,1.1749e+07,1.0542e+07,1233.7,517.08
4.6624e+06,86,4.637e+07,34820,2.1486e+07,2.4846e+07,2490.9,710.09
5.0069e+06,90,4.1357e+07,36923,2.1116e+07,2.0202e+07,2447.7,53.381
4.0024e+06,82,4.4637e+07,28583,2.1632e+07,2.2975e+07,1615.1,116.81
1.7448e+06,85,1.6163e+07,8916.4,7.4215e+06,8.7298e+06,696,1775
1.8258e+06,83,1.6618e+07,9139.9,8.06e+06,8.5474e+06,276.02,1324
2.7513e+06,75,2.5728e+07,20156,1.159e+07,1.4117e+07,608.53,226.76
4.5154e+06,86,3.8757e+07,33014,2e+07,1.8722e+07,1242.6,1000
1.0198e+06,101,8.1774e+06,7072.3,4.0798e+06,4.0894e+06,187.66,860.08
1.7635e+06,85,1.537e+07,9007.7,7.2702e+06,8.089e+06,595.83,1419.9
5.7642e+06,96,5.7172e+07,41974,3.3952e+07,2.3175e+07,2071.1,10.749
5.9625e+06,99,5.8305e+07,44686,2.8588e+07,2.9671e+07,657.28,224.99
2.8058e+06,76,2.8351e+07,19902,1.4396e+07,1.3935e+07,197.61,50.232
2.6449e+06,75,2.278e+07,19511,1.1528e+07,1.1231e+07,1319.9,160.08
4.091e+06,83,4.3229e+07,30375,2.2585e+07,2.0612e+07,1557.3,184.94
3.545e+06,80,3.214e+07,26063,1.6789e+07,1.5324e+07,1649.4,138.11
3.8406e+06,82,4.1913e+07,28616,2.2331e+07,1.9553e+07,456.21,128.02
5.5336e+06,93,4.9982e+07,40660,2.33e+07,2.6637e+07,3958.7,427.88
4.3046e+06,85,4.816e+07,31513,2.4897e+07,2.323e+07,1910.7,15.56
4.9311e+06,90,4.5496e+07,36761,2.4351e+07,2.1106e+07,2043.3,11.985
2.3555e+06,75,1.9895e+07,17414,9.5765e+06,1.0301e+07,871.98,24.891
1.9113e+06,80,1.8224e+07,9631.1,7.7918e+06,1.042e+07,1087.1,1228.2
5.1856e+06,90,5.5583e+07,37817,2.4911e+07,3.0633e+07,1500.5,282.95
1.246e+06,98,1.1137e+07,6432.7,5.6279e+06,5.5021e+06,108.72,833.47
1.6546e+06,89,1.4461e+07,8313.8,6.9063e+06,7.5443e+06,1000,1119.9
2.4903e+06,74,2.2091e+07,16579,1.0865e+07,1.1208e+07,1222.2,170.74
3.8323e+06,82,4.075e+07,28501,2.1044e+07,1.9675e+07,2630.8,20.436
3.2214e+06,78,3.4003e+07,24095,1.673e+07,1.7247e+07,2370.5,102.79
5.6303e+06,95,6.1178e+07,41179,3.2959e+07,2.8176e+07,2087.2,19.545
5.9961e+06,99,5.969e+07,44836,2.7086e+07,3.2558e+07,1077.5,122.77
4.0072e+06,83,3.8687e+07,29996,1.8698e+07,1.9957e+07,1998.2,255.13
5.0552e+06,89,5.0309e+07,37097,2.0413e+07,2.9859e+07,308.74,536.99
5.0757e+06,89,4.8497e+07,36206,2.3111e+07,2.5348e+07,1510.5,253.93
1.3084e+06,96,1.1536e+07,7050.8,5.6916e+06,5.8353e+06,450.87,1241.2
2.0305e+06,77,1.8242e+07,10473,8.3637e+06,9.8645e+06,1279.8,1677.8
2.7464e+06,75,2.7052e+07,18611,1.285e+07,1.4183e+07,506.24,51.603
2.0545e+06,77,1.8803e+07,10456,8.5473e+06,1.0243e+07,191.64,1931.2
2.0683e+06,77,2.0245e+07,10506,8.8543e+06,1.1379e+07,325.81,485.7
2.646e+06,75,2.5445e+07,19755,1.2064e+07,1.336e+07,711.39,327.12
2.3734e+06,74,2.0426e+07,12064,1.0747e+07,9.6657e+06,1040.5,129.43
4.6627e+06,87,4.0802e+07,34079,2.1585e+07,1.9182e+07,691.23,25.942
4.537e+06,85,4.8107e+07,32319,2.0936e+07,2.7137e+07,2494.3,94.569
2.4342e+06,75,2.3119e+07,18160,1.2505e+07,1.0596e+07,353.9,128.64
1.0322e+06,100,9.185e+06,7056.3,4.7212e+06,4.4559e+06,149.95,687.72
2.5378e+06,74,2.779e+07,18350,1.4453e+07,1.3318e+07,665.15,304.16
2.7003e+06,75,2.489e+07,18518,1.0818e+07,1.4052e+07,1822.7,30.054
3.2197e+06,78,2.7709e+07,23489,1.4233e+07,1.3453e+07,192.12,78.253
1.9951e+06,79,1.7888e+07,10098,8.1244e+06,9.7509e+06,469.61,1933.6
2.8471e+06,76,2.6905e+07,20297,1.1647e+07,1.5237e+07,739.12,61.402
4.7366e+06,88,5.365e+07,35165,2.5871e+07,2.7743e+07,1051.6,71.884
2.5951e+06,75,2.2698e+07,18469,1.0412e+07,1.2267e+07,1078.6,236.63
5.8914e+06,98,5.683e+07,43922,2.4488e+07,3.2295e+07,3134.2,91.178
5.7988e+06,97,5.5234e+07,43465,2.7464e+07,2.7723e+07,3248.2,327.28
5.2379e+06,92,4.5208e+07,39143,2.3846e+07,2.1322e+07,1470.5,91.407
3.9442e+06,82,4.1899e+07,29018,1.8973e+07,2.2895e+07,1865.2,121.2
1.5467e+06,91,1.5078e+07,7960.6,6.2e+06,8.8693e+06,100.88,965.21
1.9668e+06,78,1.8537e+07,10051,8.1211e+06,1.0405e+07,426.41,173.05
3.4712e+06,79,3.3081e+07,25797,1.6354e+07,1.6699e+07,1485.2,128.37
1.4454e+06,93,1.3639e+07,7887.1,6.1968e+06,7.4325e+06,160.56,1442.1
5.6491e+06,96,5.2087e+07,41839,2.8893e+07,2.3149e+07,3029.2,42.817
5.3392e+06,92,5.8173e+07,39675,2.8699e+07,2.9433e+07,1226.6,248.18
4.4467e+06,85,4.4486e+07,31579,2.2808e+07,2.1646e+07,267.16,64.788
2.6007e+06,75,2.6167e+07,19478,1.364e+07,1.2507e+07,266.45,351.29
2.4704e+06,75,2.254e+07,18449,1.0419e+07,1.21e+07,1492.1,231.19
4.0048e+06,83,3.5222e+07,29850,1.787e+07,1.732e+07,1633.8,215.08
2.3147e+06,74,2.3569e+07,15200,1.2654e+07,1.0899e+07,116.41,98.107
2.5395e+06,75,2.3547e+07,18276,1.0336e+07,1.3192e+07,916.35,167.32
2.4486e+06,75,2.219e+07,18038,1.0312e+07,1.1859e+07,882.93,24.99
5.4902e+06,94,5.6104e+07,40657,3.0195e+07,2.5867e+07,785.11,192.76
5.5892e+06,94,5.4407e+07,41864,2.5674e+07,2.869e+07,798.26,563.65
3.5853e+06,80,3.6578e+07,26208,1.8396e+07,1.8154e+07,1305.3,127.36
3.4739e+06,79,3.4566e+07,24839,1.4618e+07,1.992e+07,2346.1,117.13
5.4025e+06,94,5.781e+07,40356,2.8358e+07,2.9407e+07,3582.2,64.043
4.0815e+06,83,3.9792e+07,29547,1.9595e+07,2.0165e+07,2359.9,10.78
1.7245e+06,86,1.5231e+07,8695.4,7.0177e+06,8.203e+06,1000,1030
1.5558e+06,90,1.4197e+07,7983,7.6584e+06,6.529e+06,530.62,1096.7
1.7374e+06,85,1.5431e+07,9001.2,7.1442e+06,8.2751e+06,1213.8,1946.7
5.8206e+06,97,5.1226e+07,43549,2.5823e+07,2.5359e+07,1412.5,171.7
3.4536e+06,80,2.9481e+07,25547,1.4419e+07,1.5033e+07,2469.6,68.7
4.151e+06,82,3.9932e+07,29153,1.7621e+07,2.2281e+07,803.18,101.14
2.9741e+06,76,2.9204e+07,21397,1.6648e+07,1.2534e+07,1140.5,116.94
4.9564e+06,88,4.877e+07,35792,2.4726e+07,2.4005e+07,2926.3,272.98
4.4472e+06,85,4.4843e+07,33087,2.2332e+07,2.2476e+07,472.38,503.05
4.5511e+06,86,5.1608e+07,33818,2.5079e+07,2.6493e+07,2407.5,238.72
1.5803e+06,90,1.3256e+07,8395.7,6.623e+06,6.6228e+06,435.52,1704.1
5.6791e+06,96,5.9863e+07,42162,3.3418e+07,2.64e+07,3103.9,47.767
2.6125e+06,75,2.4125e+07,19292,1.0782e+07,1.3323e+07,532.26,157.69
5.8835e+06,97,5.2409e+07,42578,2.8812e+07,2.3552e+07,2352.2,24.255
3.5733e+06,79,3.1804e+07,25052,1.5937e+07,1.584e+07,1873,188.85
3.5611e+06,80,3.7797e+07,26088,1.9621e+07,1.8149e+07,1271.5,171.61
1.5897e+06,89,1.4017e+07,8259.4,6.9469e+06,7.0594e+06,771.58,1251.9
4.2116e+06,83,4.2497e+07,30510,2.2962e+07,1.9503e+07,405.88,393.18
2.6656e+06,75,2.624e+07,18765,1.3891e+07,1.2328e+07,1665.7,172.38
5.9207e+06,98,5.2277e+07,43970,2.5115e+07,2.7116e+07,1523.9,187.59
5.8848e+06,98,5.5443e+07,44002,2.5333e+07,3.0062e+07,3645.8,298.16
5.7363e+06,96,6.2355e+07,42922,2.96e+07,3.2709e+07,3687.7,295.67
1.1305e+06,100,9.2972e+06,6620.5,4.6628e+06,4.627e+06,117.63,692.93
2.8181e+06,76,2.7137e+07,20959,1.5109e+07,1.2005e+07,1390.7,11.613
1.3135e+06,97,1.1694e+07,6806.1,6.0904e+06,5.5956e+06,157.53,653.18
1.771e+06,83,1.6228e+07,9055,7.5365e+06,8.6805e+06,707.88,1108.1
5.6536e+06,94,5.7087e+07,40631,3.0526e+07,2.6517e+07,3103.5,75.983
2.6771e+06,76,2.4473e+07,19685,1.1345e+07,1.3108e+07,504.47,62.647
2.6609e+06,75,2.735e+07,18855,1.1458e+07,1.5872e+07,1021.7,256.1
3.4021e+06,79,3.1532e+07,25399,1.4886e+07,1.6618e+07,1447.6,314.98
4.4866e+06,86,4.8419e+07,33036,2.1516e+07,2.6869e+07,709.76,192.64
2.7473e+06,76,2.7363e+07,20297,1.3162e+07,1.4179e+07,1305.9,178.71
2.2387e+06,74,2.0243e+07,16344,1.1168e+07,9.0569e+06,1587.6,79.964
5.2708e+06,92,5.34e+07,39235,2.7706e+07,2.5653e+07,1791.6,107.35
5.411e+06,94,5.3723e+07,40448,2.4251e+07,2.9429e+07,2374,88.933
5.3433e+06,93,4.6152e+07,39447,2.3903e+07,2.2206e+07,3307.7,25.297
1.871e+06,81,1.6551e+07,9531.8,7.4914e+06,9.0477e+06,1189.4,1517
2.1092e+06,76,1.8851e+07,10720,8.5612e+06,1.0278e+07,150.18,777.84
3.1847e+06,78,3.127e+07,23830,1.5625e+07,1.562e+07,546.09,193
1.2309e+06,98,1.0492e+07,6302.7,5.2431e+06,5.2419e+06,283.21,806.97
4.1326e+06,83,3.8941e+07,30163,2.0692e+07,1.8216e+07,1829.6,214.33
1.4597e+06,94,1.3062e+07,7467.4,6.2883e+06,6.7647e+06,283.31,1004.9
3.8797e+06,82,4.007e+07,28290,2.1232e+07,1.8808e+07,861.6,77.543
4.2895e+06,84,3.947e+07,30507,1.8087e+07,2.1352e+07,921.83,101.45
3.5962e+06,80,3.0473e+07,26493,1.4644e+07,1.58e+07,2291.7,61.386
1.3493e+06,97,1.1169e+07,7124.9,5.6641e+06,5.4959e+06,216.03,1219.3
5.3777e+06,93,6.0365e+07,39875,2.8317e+07,3.2007e+07,1529.5,222.37
2.6498e+06,75,2.7466e+07,19088,1.2589e+07,1.4856e+07,1633.9,211.67
5.76e+06,96,5.9021e+07,43014,2.7865e+07,3.1112e+07,859.09,320.84
5.5488e+06,93,5.9937e+07,40961,2.9102e+07,3.079e+07,3392.6,485.55
5.784e+06,96,6.1918e+07,43286,3.2836e+07,2.9034e+07,3440.1,572.95
2.2031e+06,75,1.9877e+07,11696,9.2937e+06,1.057e+07,692.49,464.81
2.0486e+06,77,1.9118e+07,10588,8.647e+06,1.0459e+07,432.38,639.78
3.5143e+06,80,4.0372e+07,25755,2.1022e+07,1.9323e+07,822.39,89.923
3.6725e+06,80,3.1075e+07,26573,1.4735e+07,1.6311e+07,2473.1,191.7
1.2292e+06,97,1.1064e+07,6571.5,6.1e+06,4.9559e+06,767.93,579.81
1.2066e+06,98,1.0545e+07,6287.3,5.5613e+06,4.9763e+06,219.43,757.8
4.8167e+06,88,4.224e+07,35050,2.1706e+07,2.0496e+07,2770.7,142.46
3.3409e+06,79,3.1467e+07,24785,1.4551e+07,1.6889e+07,1950.9,160.36
4.3995e+06,86,4.2773e+07,32606,1.9392e+07,2.3346e+07,1797.6,50.081
3.9829e+06,83,4.4715e+07,29325,2.3453e+07,2.1231e+07,1315.1,47.597
3.6441e+06,81,3.7917e+07,27053,1.6442e+07,2.1446e+07,1589.6,82.048
5.7822e+06,96,6.1217e+07,43305,2.8458e+07,3.2712e+07,3253.4,479.56
3.0207e+06,76,3.1738e+07,21394,1.4124e+07,1.7592e+07,271.22,202
5.0332e+06,89,5.6209e+07,37608,2.7494e+07,2.8675e+07,1269.1,632.43
5.9901e+06,98,6.2068e+07,44360,3.2958e+07,2.9064e+07,926.46,423.9
4.1289e+06,83,3.9585e+07,30709,1.9475e+07,2.0079e+07,226.77,382.96
2.2516e+06,74,2.4237e+07,16625,1.2866e+07,1.1353e+07,1390.2,21.909
5.3646e+06,91,5.1182e+07,40077,2.4407e+07,2.6732e+07,2301.9,762.28
1.2825e+06,97,1.1514e+07,6770.5,5.1378e+06,6.3682e+06,352.84,340.36
1.9955e+06,78,2.0022e+07,10014,8.4908e+06,1.1519e+07,1213.5,1366.2
5.6428e+06,94,4.7363e+07,41594,2.2993e+07,2.4327e+07,385.65,532.99
3.2587e+06,78,2.9202e+07,23750,1.4955e+07,1.4224e+07,238.57,45.507
4.913e+06,89,4.9497e+07,36092,2.1269e+07,2.8189e+07,2039.6,176.99
2.3119e+06,75,2.203e+07,11594,9.4535e+06,1.2564e+07,1270.9,75.392
5.9438e+06,97,5.876e+07,43808,2.4006e+07,3.4708e+07,1250.2,432.41
