0,1e+07,10000,1e+06
0.1,9.8216e+06,10019,9.7467e+05
0.2,9.6464e+06,10038,9.4986e+05
0.3,9.4742e+06,10056,9.2555e+05
0.4,9.3052e+06,10074,9.0172e+05
0.5,9.1392e+06,10092,8.7838e+05
0.6,8.9761e+06,10109,8.555e+05
0.7,8.816e+06,10125,8.3308e+05
0.8,8.6587e+06,10141,8.1112e+05
0.9,8.5042e+06,10157,7.8959e+05
1,8.3525e+06,10172,7.685e+05
1.1,8.2035e+06,10187,7.4783e+05
1.2,8.0571e+06,10202,7.2758e+05
1.3,7.9134e+06,10216,7.0774e+05
1.4,7.7722e+06,10230,6.883e+05
1.5,7.6335e+06,10243,6.6925e+05
1.6,7.4973e+06,10256,6.506e+05
1.7,7.3635e+06,10269,6.3232e+05
1.8,7.2322e+06,10281,6.1442e+05
1.9,7.1031e+06,10293,5.9689e+05
2,6.9764e+06,10305,5.7972e+05
2.1,6.8519e+06,10316,5.6291e+05
2.2,6.7297e+06,10327,5.4645e+05
2.3,6.6096e+06,10337,5.3034e+05
2.4,6.4917e+06,10348,5.1457e+05
2.5,6.3759e+06,10358,4.9914e+05
2.6,6.2621e+06,10367,4.8404e+05
2.7,6.1504e+06,10377,4.6927e+05
2.8,6.0407e+06,10386,4.5486e+05
2.9,5.9329e+06,10395,4.4078e+05
3,5.827e+06,10403,4.27e+05
3.1,5.7231e+06,10412,4.1353e+05
3.2,5.621e+06,10420,4.0036e+05
3.3,5.5207e+06,10427,3.875e+05
3.4,5.4222e+06,10435,3.7493e+05
3.5,5.3254e+06,10442,3.6266e+05
3.6,5.2304e+06,10449,3.5067e+05
3.7,5.1371e+06,10456,3.3898e+05
3.8,5.0454e+06,10462,3.2757e+05
3.9,4.9554e+06,10468,3.1645e+05
4,4.867e+06,10474,3.056e+05
4.1,4.7802e+06,10480,2.9502e+05
4.2,4.6949e+06,10485,2.8472e+05
4.3,4.6111e+06,10491,2.7469e+05
4.4,4.5289e+06,10496,2.6492e+05
4.5,4.4481e+06,10501,2.5542e+05
4.6,4.3687e+06,10505,2.4617e+05
4.7,4.2908e+06,10510,2.3718e+05
4.8,4.2142e+06,10514,2.2844e+05
4.9,4.139e+06,10518,2.1995e+05
5,4.0652e+06,10522,2.117e+05
5.1,3.9926e+06,10525,2.0369e+05
5.2,3.9214e+06,10529,1.9593e+05
5.3,3.8514e+06,10532,1.8839e+05
5.4,3.7827e+06,10535,1.8109e+05
5.5,3.7152e+06,10538,1.7401e+05
5.6,3.649e+06,10541,1.6716e+05
5.7,3.5838e+06,10543,1.6052e+05
5.8,3.5199e+06,10546,1.5409e+05
5.9,3.4571e+06,10548,1.4788e+05
6,3.3954e+06,10550,1.4186e+05
6.1,3.3348e+06,10552,1.3605e+05
6.2,3.2753e+06,10554,1.3044e+05
6.3,3.2169e+06,10555,1.2501e+05
6.4,3.1595e+06,10557,1.1978e+05
6.5,3.1031e+06,10558,1.1473e+05
6.6,3.0478e+06,10559,1.0986e+05
6.7,2.9934e+06,10560,1.0516e+05
6.8,2.94e+06,10561,1.0063e+05
6.9,2.8875e+06,10562,96276
7,2.836e+06,10562,92080
7.1,2.7854e+06,10563,88042
7.2,2.7357e+06,10563,84158
7.3,2.6869e+06,10563,80424
7.4,2.639e+06,10563,76834
7.5,2.5919e+06,10563,73386
7.6,2.5457e+06,10563,70074
7.7,2.5002e+06,10563,66895
7.8,2.4556e+06,10562,63844
7.9,2.4118e+06,10562,60919
8,2.3688e+06,10561,58114
8.1,2.3265e+06,10560,55425
8.2,2.285e+06,10559,52849
8.3,2.2442e+06,10558,50381
8.4,2.2042e+06,10557,48018
8.5,2.1649e+06,10556,45757
8.6,2.1263e+06,10555,43593
8.7,2.0883e+06,10553,41523
8.8,2.0511e+06,10552,39544
8.9,2.0145e+06,10550,37653
9,1.9785e+06,10549,35845
9.1,1.9432e+06,10547,34118
9.2,1.9086e+06,10545,32469
9.3,1.8745e+06,10543,30895
9.4,1.8411e+06,10541,29392
9.5,1.8082e+06,10539,27958
9.6,1.776e+06,10537,26590
9.7,1.7443e+06,10535,25286
9.8,1.7131e+06,10532,24042
9.9,1.6826e+06,10530,22856
10,1.6526e+06,10527,21727
10.1,1.6231e+06,10525,20650
10.2,1.5941e+06,10522,19624
10.3,1.5657e+06,10519,18648
10.4,1.5377e+06,10517,17718
10.5,1.5103e+06,10514,16832
10.6,1.4834e+06,10511,15990
10.7,1.4569e+06,10508,15188
10.8,1.4309e+06,10505,14425
10.9,1.4054e+06,10502,13699
11,1.3803e+06,10498,13009
11.1,1.3557e+06,10495,12353
11.2,1.3315e+06,10492,11728
11.3,1.3077e+06,10488,11135
11.4,1.2844e+06,10485,10571
11.5,1.2615e+06,10481,10035
11.6,1.239e+06,10478,9525.8
11.7,1.2169e+06,10474,9041.8
11.8,1.1952e+06,10471,8582.1
11.9,1.1738e+06,10467,8145.3
12,1.1529e+06,10463,7730.5
12.1,1.1323e+06,10459,7336.5
12.2,1.1121e+06,10455,6962.4
12.3,1.0923e+06,10451,6607.2
12.4,1.0728e+06,10447,6269.9
12.5,1.0536e+06,10443,5949.7
12.6,1.0349e+06,10439,5645.8
12.7,1.0164e+06,10435,5357.3
12.8,9.9825e+05,10431,5083.4
12.9,9.8044e+05,10427,4823.6
13,9.6295e+05,10423,4577
13.1,9.4577e+05,10418,4342.9
13.2,9.289e+05,10414,4120.9
13.3,9.1232e+05,10410,3910.2
13.4,8.9605e+05,10405,3710.3
13.5,8.8006e+05,10401,3520.7
13.6,8.6436e+05,10396,3340.7
13.7,8.4894e+05,10392,3170.1
13.8,8.3379e+05,10387,3008.2
13.9,8.1891e+05,10383,2854.6
14,8.043e+05,10378,2708.9
14.1,7.8995e+05,10373,2570.7
14.2,7.7586e+05,10369,2439.7
14.3,7.6202e+05,10364,2315.3
14.4,7.4842e+05,10359,2197.4
14.5,7.3507e+05,10354,2085.6
14.6,7.2195e+05,10349,1979.5
14.7,7.0907e+05,10345,1878.9
14.8,6.9642e+05,10340,1783.5
14.9,6.84e+05,10335,1693.1
15,6.7179e+05,10330,1607.2
15.1,6.5981e+05,10325,1525.9
15.2,6.4804e+05,10320,1448.7
15.3,6.3647e+05,10315,1375.4
15.4,6.2512e+05,10310,1306
15.5,6.1396e+05,10305,1240.2
15.6,6.0301e+05,10299,1177.7
15.7,5.9225e+05,10294,1118.4
15.8,5.8169e+05,10289,1062.2
15.9,5.7131e+05,10284,1008.9
16,5.6111e+05,10279,958.39
16.1,5.511e+05,10274,910.43
16.2,5.4127e+05,10268,864.94
16.3,5.3161e+05,10263,821.78
16.4,5.2213e+05,10258,780.84
16.5,5.1281e+05,10252,742.01
16.6,5.0366e+05,10247,705.16
16.7,4.9468e+05,10242,670.21
16.8,4.8585e+05,10236,637.04
16.9,4.7718e+05,10231,605.57
17,4.6867e+05,10225,575.71
17.1,4.6031e+05,10220,547.38
17.2,4.521e+05,10215,520.49
17.3,4.4403e+05,10209,494.97
17.4,4.3611e+05,10204,470.76
17.5,4.2833e+05,10198,447.78
17.6,4.2068e+05,10193,425.96
17.7,4.1318e+05,10187,405.26
17.8,4.0581e+05,10181,385.6
17.9,3.9857e+05,10176,366.94
18,3.9146e+05,10170,349.23
18.1,3.8447e+05,10165,332.41
18.2,3.7761e+05,10159,316.44
18.3,3.7087e+05,10153,301.27
18.4,3.6426e+05,10148,286.87
18.5,3.5776e+05,10142,273.2
18.6,3.5138e+05,10137,260.21
18.7,3.4511e+05,10131,247.88
18.8,3.3895e+05,10125,236.16
18.9,3.329e+05,10119,225.03
19,3.2696e+05,10114,214.45
19.1,3.2113e+05,10108,204.4
19.2,3.154e+05,10102,194.85
19.3,3.0977e+05,10097,185.78
19.4,3.0425e+05,10091,177.16
19.5,2.9882e+05,10085,168.96
19.6,2.9349e+05,10079,161.17
19.7,2.8825e+05,10073,153.77
19.8,2.8311e+05,10068,146.73
19.9,2.7806e+05,10062,140.04
20,2.731e+05,10056,133.67
20.1,2.6822e+05,10050,127.62
20.2,2.6344e+05,10044,121.86
20.3,2.5874e+05,10038,116.39
