0,1e+07,8000,1e+06
0.1,9.8216e+06,8020.6,9.7463e+05
0.2,9.6464e+06,8040.7,9.4976e+05
0.3,9.4742e+06,8060.3,9.254e+05
0.4,9.3052e+06,8079.5,9.0153e+05
0.5,9.1392e+06,8098.2,8.7813e+05
0.6,8.9761e+06,8116.5,8.5521e+05
0.7,8.816e+06,8134.3,8.3274e+05
0.8,8.6587e+06,8151.7,8.1072e+05
0.9,8.5042e+06,8168.7,7.8915e+05
1,8.3525e+06,8185.3,7.6801e+05
1.1,8.2035e+06,8201.5,7.473e+05
1.2,8.0571e+06,8217.4,7.27e+05
1.3,7.9134e+06,8232.8,7.0711e+05
1.4,7.7722e+06,8247.8,6.8762e+05
1.5,7.6335e+06,8262.5,6.6853e+05
1.6,7.4973e+06,8276.8,6.4983e+05
1.7,7.3635e+06,8290.7,6.3151e+05
1.8,7.2322e+06,8304.3,6.1357e+05
1.9,7.1031e+06,8317.5,5.9599e+05
2,6.9764e+06,8330.4,5.7878e+05
2.1,6.8519e+06,8343,5.6193e+05
2.2,6.7297e+06,8355.2,5.4543e+05
2.3,6.6096e+06,8367.1,5.2929e+05
2.4,6.4917e+06,8378.7,5.1348e+05
2.5,6.3759e+06,8390,4.9801e+05
2.6,6.2621e+06,8401,4.8288e+05
2.7,6.1504e+06,8411.6,4.6808e+05
2.8,6.0407e+06,8422,4.5364e+05
2.9,5.9329e+06,8432.1,4.3952e+05
3,5.827e+06,8441.9,4.2571e+05
3.1,5.7231e+06,8451.5,4.1221e+05
3.2,5.621e+06,8460.7,3.9902e+05
3.3,5.5207e+06,8469.7,3.8613e+05
3.4,5.4222e+06,8478.4,3.7353e+05
3.5,5.3254e+06,8486.9,3.6124e+05
3.6,5.2304e+06,8495.1,3.4924e+05
3.7,5.1371e+06,8503,3.3753e+05
3.8,5.0454e+06,8510.7,3.261e+05
3.9,4.9554e+06,8518.2,3.1496e+05
4,4.867e+06,8525.4,3.041e+05
4.1,4.7802e+06,8532.4,2.9351e+05
4.2,4.6949e+06,8539.2,2.832e+05
4.3,4.6111e+06,8545.8,2.7316e+05
4.4,4.5289e+06,8552.1,2.6338e+05
4.5,4.4481e+06,8558.2,2.5387e+05
4.6,4.3687e+06,8564.1,2.4462e+05
4.7,4.2908e+06,8569.8,2.3563e+05
4.8,4.2142e+06,8575.3,2.2689e+05
4.9,4.139e+06,8580.6,2.184e+05
5,4.0652e+06,8585.6,2.1016e+05
5.1,3.9926e+06,8590.5,2.0215e+05
5.2,3.9214e+06,8595.2,1.9439e+05
5.3,3.8514e+06,8599.8,1.8687e+05
5.4,3.7827e+06,8604.1,1.7958e+05
5.5,3.7152e+06,8608.3,1.7251e+05
5.6,3.649e+06,8612.2,1.6566e+05
5.7,3.5838e+06,8616,1.5904e+05
5.8,3.5199e+06,8619.7,1.5262e+05
5.9,3.4571e+06,8623.1,1.4642e+05
6,3.3954e+06,8626.4,1.4043e+05
6.1,3.3348e+06,8629.6,1.3463e+05
6.2,3.2753e+06,8632.6,1.2903e+05
6.3,3.2169e+06,8635.4,1.2363e+05
6.4,3.1595e+06,8638.1,1.1841e+05
6.5,3.1031e+06,8640.6,1.1338e+05
6.6,3.0478e+06,8643,1.0853e+05
6.7,2.9934e+06,8645.2,1.0386e+05
6.8,2.94e+06,8647.3,99355
6.9,2.8875e+06,8649.3,95020
7,2.836e+06,8651.1,90847
7.1,2.7854e+06,8652.8,86833
7.2,2.7357e+06,8654.3,82973
7.3,2.6869e+06,8655.8,79263
7.4,2.639e+06,8657.1,75698
7.5,2.5919e+06,8658.2,72274
7.6,2.5457e+06,8659.3,68987
7.7,2.5002e+06,8660.2,65833
7.8,2.4556e+06,8661,62807
7.9,2.4118e+06,8661.7,59907
8,2.3688e+06,8662.3,57127
8.1,2.3265e+06,8662.8,54462
8.2,2.285e+06,8663.1,51911
8.3,2.2442e+06,8663.4,49468
8.4,2.2042e+06,8663.6,47129
8.5,2.1649e+06,8663.6,44892
8.6,2.1263e+06,8663.6,42752
8.7,2.0883e+06,8663.4,40705
8.8,2.0511e+06,8663.2,38750
8.9,2.0145e+06,8662.8,36881
9,1.9785e+06,8662.4,35096
9.1,1.9432e+06,8661.8,33391
9.2,1.9086e+06,8661.2,31764
9.3,1.8745e+06,8660.5,30211
9.4,1.8411e+06,8659.7,28729
9.5,1.8082e+06,8658.8,27316
9.6,1.776e+06,8657.9,25968
9.7,1.7443e+06,8656.8,24683
9.8,1.7131e+06,8655.7,23458
9.9,1.6826e+06,8654.5,22292
10,1.6526e+06,8653.2,21180
10.1,1.6231e+06,8651.8,20121
10.2,1.5941e+06,8650.4,19113
10.3,1.5657e+06,8648.9,18153
10.4,1.5377e+06,8647.3,17240
10.5,1.5103e+06,8645.6,16371
10.6,1.4834e+06,8643.9,15544
10.7,1.4569e+06,8642.1,14757
10.8,1.4309e+06,8640.2,14009
10.9,1.4054e+06,8638.3,13298
11,1.3803e+06,8636.3,12621
11.1,1.3557e+06,8634.3,11978
11.2,1.3315e+06,8632.1,11367
11.3,1.3077e+06,8630,10787
11.4,1.2844e+06,8627.7,10235
11.5,1.2615e+06,8625.4,9711
11.6,1.239e+06,8623.1,9213.2
11.7,1.2169e+06,8620.7,8740.4
11.8,1.1952e+06,8618.2,8291.4
11.9,1.1738e+06,8615.7,7865.1
12,1.1529e+06,8613.1,7460.4
12.1,1.1323e+06,8610.5,7076.2
12.2,1.1121e+06,8607.8,6711.5
12.3,1.0923e+06,8605.1,6365.4
12.4,1.0728e+06,8602.3,6036.9
12.5,1.0536e+06,8599.5,5725.2
12.6,1.0349e+06,8596.6,5429.5
12.7,1.0164e+06,8593.7,5148.9
12.8,9.9825e+05,8590.7,4882.7
12.9,9.8044e+05,8587.7,4630.2
13,9.6295e+05,8584.6,4390.7
13.1,9.4577e+05,8581.5,4163.5
13.2,9.289e+05,8578.4,3948.1
13.3,9.1232e+05,8575.2,3743.8
13.4,8.9605e+05,8572,3550
13.5,8.8006e+05,8568.7,3366.3
13.6,8.6436e+05,8565.4,3192
13.7,8.4894e+05,8562.1,3026.9
13.8,8.3379e+05,8558.7,2870.2
13.9,8.1891e+05,8555.3,2721.7
14,8.043e+05,8551.9,2581
14.1,7.8995e+05,8548.4,2447.5
14.2,7.7586e+05,8544.9,2321
14.3,7.6202e+05,8541.3,2201.1
14.4,7.4842e+05,8537.7,2087.4
14.5,7.3507e+05,8534.1,1979.6
14.6,7.2195e+05,8530.4,1877.4
14.7,7.0907e+05,8526.8,1780.6
14.8,6.9642e+05,8523,1688.8
14.9,6.84e+05,8519.3,1601.8
15,6.7179e+05,8515.5,1519.3
15.1,6.5981e+05,8511.7,1441.2
15.2,6.4804e+05,8507.9,1367.1
15.3,6.3647e+05,8504,1296.8
15.4,6.2512e+05,8500.2,1230.3
15.5,6.1396e+05,8496.2,1167.2
15.6,6.0301e+05,8492.3,1107.4
15.7,5.9225e+05,8488.3,1050.7
15.8,5.8169e+05,8484.3,996.93
15.9,5.7131e+05,8480.3,945.99
16,5.6111e+05,8476.3,897.71
16.1,5.511e+05,8472.2,851.94
16.2,5.4127e+05,8468.1,808.55
16.3,5.3161e+05,8464,767.42
16.4,5.2213e+05,8459.9,728.43
16.5,5.1281e+05,8455.8,691.47
16.6,5.0366e+05,8451.6,656.42
16.7,4.9468e+05,8447.4,623.2
16.8,4.8585e+05,8443.2,591.7
16.9,4.7718e+05,8438.9,561.84
17,4.6867e+05,8434.7,533.52
17.1,4.6031e+05,8430.4,506.68
17.2,4.521e+05,8426.1,481.22
17.3,4.4403e+05,8421.8,457.08
17.4,4.3611e+05,8417.5,434.18
17.5,4.2833e+05,8413.1,412.47
17.6,4.2068e+05,8408.8,391.88
17.7,4.1318e+05,8404.4,372.36
17.8,4.0581e+05,8400,353.84
17.9,3.9857e+05,8395.6,336.27
18,3.9146e+05,8391.2,319.6
18.1,3.8447e+05,8386.7,303.8
18.2,3.7761e+05,8382.3,288.8
18.3,3.7087e+05,8377.8,274.57
18.4,3.6426e+05,8373.3,261.08
18.5,3.5776e+05,8368.8,248.27
18.6,3.5138e+05,8364.3,236.11
18.7,3.4511e+05,8359.7,224.58
18.8,3.3895e+05,8355.2,213.64
18.9,3.329e+05,8350.6,203.25
19,3.2696e+05,8346.1,193.39
19.1,3.2113e+05,8341.5,184.04
19.2,3.154e+05,8336.9,175.15
19.3,3.0977e+05,8332.3,166.72
19.4,3.0425e+05,8327.7,158.71
19.5,2.9882e+05,8323.1,151.11
19.6,2.9349e+05,8318.4,143.9
19.7,2.8825e+05,8313.8,137.04
19.8,2.8311e+05,8309.1,130.53
19.9,2.7806e+05,8304.4,124.35
20,2.731e+05,8299.8,118.48
20.1,2.6822e+05,8295.1,112.9
20.2,2.6344e+05,8290.4,107.6
20.3,2.5874e+05,8285.7,102.57
20.4,2.5412e+05,8281,97.786
20.5,2.4959e+05,8276.2,93.24
20.6,2.4513e+05,8271.5,88.921
20.7,2.4076e+05,8266.7,84.815
20.8,2.3646e+05,8262,80.913
20.9,2.3225e+05,8257.2,77.204
21,2.281e+05,8252.5,73.678
21.1,2.2403e+05,8247.7,70.325
21.2,2.2004e+05,8242.9,67.137
21.3,2.1611e+05,8238.1,64.105
21.4,2.1225e+05,8233.3,61.222
21.5,2.0847e+05,8228.5,58.479
21.6,2.0475e+05,8223.7,55.871
21.7,2.0109e+05,8218.9,53.389
21.8,1.9751e+05,8214.1,51.027
21.9,1.9398e+05,8209.3,48.78
22,1.9052e+05,8204.4,46.642
22.1,1.8712e+05,8199.6,44.607
22.2,1.8378e+05,8194.7,42.67
22.3,1.8051e+05,8189.9,40.826
22.4,1.7728e+05,8185,39.07
22.5,1.7412e+05,8180.2,37.398
22.6,1.7102e+05,8175.3,35.806
22.7,1.6796e+05,8170.4,34.29
22.8,1.6497e+05,8165.6,32.845
22.9,1.6202e+05,8160.7,31.47
23,1.5913e+05,8155.8,30.159
23.1,1.5629e+05,8150.9,28.91
23.2,1.5351e+05,8146,27.719
23.3,1.5077e+05,8141.1,26.585
23.4,1.4808e+05,8136.2,25.504
23.5,1.4544e+05,8131.3,24.473
23.6,1.4284e+05,8126.4,23.49
23.7,1.4029e+05,8121.5,22.553
23.8,1.3779e+05,8116.6,21.659
23.9,1.3533e+05,8111.6,20.807
24,1.3292e+05,8106.7,19.994
24.1,1.3054e+05,8101.8,19.218
24.2,1.2822e+05,8096.9,18.478
24.3,1.2593e+05,8091.9,17.772
24.4,1.2368e+05,8087,17.098
24.5,1.2147e+05,8082.1,16.454
24.6,1.1931e+05,8077.1,15.84
24.7,1.1718e+05,8072.2,15.254
24.8,1.1509e+05,8067.2,14.694
24.9,1.1303e+05,8062.3,14.16
25,1.1102e+05,8057.4,13.649
25.1,1.0904e+05,8052.4,13.162
25.2,1.0709e+05,8047.5,12.696
25.3,1.0518e+05,8042.5,12.251
25.4,1.033e+05,8037.5,11.826
25.5,1.0146e+05,8032.6,11.42
25.6,99651,8027.6,11.032
25.7,97873,8022.7,10.661
25.8,96127,8017.7,10.307
25.9,94412,8012.8,9.9677
26,92727,8007.8,9.6438
26.1,91073,8002.8,9.3341
26.2,89448,7997.9,9.0381
26.3,87852,7992.9,8.755
26.4,86285,7987.9,8.4844
26.5,84745,7983,8.2256
26.6,83233,7978,7.9782
26.7,81748,7973,7.7416
26.8,80290,7968.1,7.5153
26.9,78857,7963.1,7.2989
27,77450,7958.1,7.0921
27.1,76069,7953.1,6.8942
27.2,74711,7948.2,6.7051
