0,2e+07,1000,1e+06
0.1,1.9643e+07,1050.9,9.5594e+05
0.2,1.9293e+07,1100.8,9.1362e+05
0.3,1.8948e+07,1149.8,8.7296e+05
0.4,1.861e+07,1197.8,8.3393e+05
0.5,1.8278e+07,1245,7.9645e+05
0.6,1.7952e+07,1291.3,7.6049e+05
0.7,1.7632e+07,1336.7,7.2598e+05
0.8,1.7317e+07,1381.2,6.9288e+05
0.9,1.7008e+07,1424.9,6.6114e+05
1,1.6705e+07,1467.8,6.307e+05
1.1,1.6407e+07,1509.9,6.0153e+05
1.2,1.6114e+07,1551.2,5.736e+05
1.3,1.5827e+07,1591.7,5.4683e+05
1.4,1.5544e+07,1631.4,5.212e+05
1.5,1.5267e+07,1670.4,4.9666e+05
1.6,1.4995e+07,1708.7,4.7317e+05
1.7,1.4727e+07,1746.2,4.5069e+05
1.8,1.4464e+07,1783,4.2919e+05
1.9,1.4206e+07,1819.1,4.0863e+05
2,1.3953e+07,1854.5,3.8897e+05
2.1,1.3704e+07,1889.2,3.7018e+05
2.2,1.3459e+07,1923.3,3.5222e+05
2.3,1.3219e+07,1956.7,3.3507e+05
2.4,1.2983e+07,1989.5,3.1869e+05
2.5,1.2752e+07,2021.7,3.0305e+05
2.6,1.2524e+07,2053.2,2.8813e+05
2.7,1.2301e+07,2084.1,2.7389e+05
2.8,1.2081e+07,2114.4,2.603e+05
2.9,1.1866e+07,2144.2,2.4734e+05
3,1.1654e+07,2173.4,2.3499e+05
3.1,1.1446e+07,2202,2.2321e+05
3.2,1.1242e+07,2230,2.1199e+05
3.3,1.1041e+07,2257.5,2.013e+05
3.4,1.0844e+07,2284.5,1.9111e+05
3.5,1.0651e+07,2311,1.8142e+05
3.6,1.0461e+07,2336.9,1.7218e+05
3.7,1.0274e+07,2362.3,1.634e+05
3.8,1.0091e+07,2387.3,1.5503e+05
3.9,9.9109e+06,2411.7,1.4708e+05
4,9.734e+06,2435.7,1.3951e+05
4.1,9.5604e+06,2459.2,1.3231e+05
4.2,9.3898e+06,2482.2,1.2547e+05
4.3,9.2223e+06,2504.8,1.1897e+05
4.4,9.0577e+06,2526.9,1.1278e+05
4.5,8.8961e+06,2548.6,1.0691e+05
4.6,8.7374e+06,2569.8,1.0133e+05
4.7,8.5815e+06,2590.7,96029
4.8,8.4284e+06,2611.1,90995
4.9,8.278e+06,2631.1,86215
5,8.1303e+06,2650.7,81677
5.1,7.9853e+06,2670,77370
5.2,7.8428e+06,2688.8,73282
5.3,7.7029e+06,2707.2,69404
5.4,7.5655e+06,2725.3,65724
5.5,7.4305e+06,2743,62234
